"scientific_name","family","taxonrank","gbif_rec"
"Faramea melicoccoides C.M.Taylor","Rubiaceae","SPECIES","49"
"Ricinus communis L.","Euphorbiaceae","SPECIES","49"
"Beilschmiedia Nees","Lauraceae","GENUS","49"
"Nectandra lineata (Kunth) Rohwer","Lauraceae","SPECIES","49"
"Lycianthes (Dunal) Hassl.","Solanaceae","GENUS","49"
"Sorocea pubivena subsp. oligotricha (Akkermans & C.C.Berg) C.C.Berg","Moraceae","SUBSPECIES","49"
"Clethra revoluta (Ruiz & Pav.) Spreng.","Clethraceae","SPECIES","49"
"Meliaceae","Meliaceae","FAMILY","49"
"Miconia resima Naudin","Melastomataceae","SPECIES","49"
"Ossaea DC.","Melastomataceae","GENUS","48"
"Carica papaya L.","Caricaceae","SPECIES","48"
"Compsoneura atopa (A.C.Sm.) A.C.Sm.","Myristicaceae","SPECIES","48"
"Centrosema pubescens Benth.","Fabaceae","SPECIES","48"
"Anthopterus wardii Ball","Ericaceae","SPECIES","48"
"Baccharis trinervis (Lam.) Pers.","Asteraceae","SPECIES","48"
"Hedyosmum Sw.","Chloranthaceae","GENUS","48"
"Stenospermation andreanum Engl.","Araceae","SPECIES","48"
"Maxillaria Ruiz & Pav.","Orchidaceae","GENUS","48"
"Myrsine L.","Primulaceae","GENUS","48"
"Beilschmiedia tovarensis (Meisn.) Sach.Nishida","Lauraceae","SPECIES","48"
"Parthenium hysterophorus L.","Asteraceae","SPECIES","48"
"Sida acuta Burm.fil.","Malvaceae","SPECIES","47"
"Inga marginata Willd.","Fabaceae","SPECIES","47"
"Inga densiflora Benth.","Fabaceae","SPECIES","47"
"Inga ornata Kunth","Fabaceae","SPECIES","47"
"Sterculia apetala (Jacq.) H.Karst.","Malvaceae","SPECIES","47"
"Anthurium scandens (Aubl.) Engl.","Araceae","SPECIES","47"
"Anthurium sanguineum Engl.","Araceae","SPECIES","47"
"Renealmia L.f.","Zingiberaceae","GENUS","47"
"Macleania smithiana Luteyn","Ericaceae","SPECIES","47"
"Cavendishia adenophora Mansf.","Ericaceae","SPECIES","47"
"Trichilia P.Browne","Meliaceae","GENUS","47"
"Miconia notabilis Triana","Melastomataceae","SPECIES","47"
"Heliconia terciopela W.J.Kress & Betancur","Heliconiaceae","SPECIES","47"
"Rhodospatha monsalveae Croat & D.C.Bay","Araceae","SPECIES","47"
"Philodendron suberosum Croat & D.C.Bay","Araceae","SPECIES","47"
"Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.","Primulaceae","SPECIES","47"
"Anthurium jesusii Croat","Araceae","SPECIES","47"
"Anthurium subcarinatum Engl.","Araceae","SPECIES","46"
"Andira inermis (W.Wright) DC.","Fabaceae","SPECIES","46"
"Elaeis oleifera (Kunth) Cortés","Arecaceae","SPECIES","46"
"Erythroxylum ulei O.E.Schulz","Erythroxylaceae","SPECIES","46"
"Piper amalago L.","Piperaceae","SPECIES","46"
"Magnolia hernandezii (Lozano) Govaerts","Magnoliaceae","SPECIES","46"
"Protium amplum Cuatrec.","Burseraceae","SPECIES","46"
"Helicostylis tovarensis (Klotzsch & H.Karst.) C.C.Berg","Moraceae","SPECIES","46"
"Anthurium buganum Engl.","Araceae","SPECIES","46"
"Xanthosoma sanintiae Croat & Delannay","Araceae","SPECIES","46"
"Caesalpinia pulcherrima (L.) Sw.","Fabaceae","SPECIES","46"
"Bidens pilosa L.","Asteraceae","SPECIES","46"
"Stylosanthes guianensis (Aubl.) Sw.","Fabaceae","SPECIES","46"
"Senna siamea (Lam.) H.S.Irwin & Barneby","Fabaceae","SPECIES","46"
"Jacaranda hesperia Dugand","Bignoniaceae","SPECIES","46"
"Zanthoxylum gentryi Reynel","Rutaceae","SPECIES","45"
"Chiococca P.Browne","Rubiaceae","GENUS","45"
"Aiphanes simplex Burret","Arecaceae","SPECIES","45"
"Virola Aubl.","Myristicaceae","GENUS","45"
"Columnea picta H.Karst.","Gesneriaceae","SPECIES","45"
"Ficus benjamina L.","Moraceae","SPECIES","45"
"Heliconia combinata Abalo & G.Morales","Heliconiaceae","SPECIES","45"
"Cyathea nigripes (C.Presl) Domin","Cyatheaceae","SPECIES","45"
"Paullinia L.","Sapindaceae","GENUS","45"
"Hippotis albiflora H.Karst.","Rubiaceae","SPECIES","45"
"Drymonia teuscheri (Raymond) J.L.Clark","Gesneriaceae","SPECIES","45"
"Clibadium surinamense L.","Asteraceae","SPECIES","45"
"Dioscorea Plum. ex L.","Dioscoreaceae","GENUS","45"
"Tillandsia juncea (Ruiz & Pav.) Poir.","Bromeliaceae","SPECIES","45"
"Tococa spadiciflora Triana","Melastomataceae","SPECIES","45"
"Verbesina arborea Kunth","Asteraceae","SPECIES","45"
"Philodendron striatum Croat & D.C.Bay","Araceae","SPECIES","44"
"Clusia fructiangusta Cuatrec.","Clusiaceae","SPECIES","44"
"Philodendron heterocraspedon Croat & D.C.Bay","Araceae","SPECIES","44"
"Allamanda cathartica L.","Apocynaceae","SPECIES","44"
"Tabernaemontana amygdalifolia Jacq.","Apocynaceae","SPECIES","44"
"Aegiphila Jacq.","Lamiaceae","GENUS","44"
"Coccocypselum lanceolatum (Ruiz & Pav.) Pers.","Rubiaceae","SPECIES","44"
"Renealmia cernua (Sw. ex Roem. & Schult.) J.F.Macbr.","Zingiberaceae","SPECIES","44"
"Gaultheria sclerophylla Cuatrec.","Ericaceae","SPECIES","44"
"Pouteria collina (Little) T.D.Penn.","Sapotaceae","SPECIES","44"
"Stenocereus humilis (Britton & Rose) D.R.Hunt","Cactaceae","SPECIES","44"
"Hasseltia floribunda Kunth","Salicaceae","SPECIES","44"
"Maytenus Molina","Celastraceae","GENUS","44"
"Senna Mill.","Fabaceae","GENUS","44"
"Alchornea grandiflora Müll.Arg.","Euphorbiaceae","SPECIES","43"
"Araceae","Araceae","FAMILY","43"
"Viburnum toronis Killip & A.C.Sm.","Viburnaceae","SPECIES","43"
"Oenocarpus mapora H.Karst.","Arecaceae","SPECIES","43"
"Sphagneticola trilobata (L.) Pruski","Asteraceae","SPECIES","43"
"Clusia dixonii Little","Clusiaceae","SPECIES","43"
"Urera simplex Wedd.","Urticaceae","SPECIES","43"
"Critonia morifolia (Mill.) R.M.King & H.Rob.","Asteraceae","SPECIES","43"
"Cedrela odorata L.","Meliaceae","SPECIES","43"
"Palicourea crassifolia (Standl.) C.M.Taylor","Rubiaceae","SPECIES","43"
"Baccharis L.","Asteraceae","GENUS","43"
"Miconia polyneura Triana","Melastomataceae","SPECIES","43"
"Rhodospatha Poepp.","Araceae","GENUS","43"
"Erythroxylum Browne","Erythroxylaceae","GENUS","43"
"Allophylus L.","Sapindaceae","GENUS","43"
"Tournefortia bicolor Sw.","Heliotropiaceae","SPECIES","43"
"Philodendron tricostatum Croat & D.C.Bay","Araceae","SPECIES","43"
"Anthurium versicolor Sodiro","Araceae","SPECIES","43"
"Chusquea tessellata Munro","Poaceae","SPECIES","42"
"Columnea minor (Hook.) Hanst.","Gesneriaceae","SPECIES","42"
"Bactris Jacq. ex Scop.","Arecaceae","GENUS","42"
"Philodendron tenue K.Koch & Augustin","Araceae","SPECIES","42"
"Geonoma cuneata H.Wendl.","Arecaceae","SPECIES","42"
"Piper hispidum Sw.","Piperaceae","SPECIES","42"
"Aciotis indecora (Bonpl.) Triana","Melastomataceae","SPECIES","42"
"Ryania speciosa var. chocoensis (Triana & Planch.) Monach.","Salicaceae","VARIETY","42"
"Syzygium jambos (L.) Alston","Myrtaceae","SPECIES","42"
"Siparuna gentryana S.S.Renner","Siparunaceae","SPECIES","42"
"Dicranopygium Harling","Cyclanthaceae","GENUS","42"
"Compsoneura cuatrecasasii A.C.Sm.","Myristicaceae","SPECIES","42"
"Guatteria punctata (Aubl.) R.A.Howard","Annonaceae","SPECIES","42"
"Rhodospatha longipes Engl.","Araceae","SPECIES","42"
"Anthurium joaquinense Croat & D.C.Bay","Araceae","SPECIES","42"
"Terminalia catappa L.","Combretaceae","SPECIES","42"
"Desmodium Desv.","Fabaceae","GENUS","42"
"Thelypteris Schmidel","Thelypteridaceae","GENUS","41"
"Miconia prasina (Sw.) DC.","Melastomataceae","SPECIES","41"
"Miconia coronata (Bonpl.) DC.","Melastomataceae","SPECIES","41"
"Myrcia DC.","Myrtaceae","GENUS","41"
"Miconia minutiflora (Bonpl.) DC.","Melastomataceae","SPECIES","41"
"Kohleria warszewiczii (Regel) Hanst.","Gesneriaceae","SPECIES","41"
"Tithonia diversifolia (Hemsl.) A.Gray","Asteraceae","SPECIES","41"
"Quararibea Aubl.","Malvaceae","GENUS","41"
"Blakea podagrica Triana","Melastomataceae","SPECIES","41"
"Miconia centronioides Gleason","Melastomataceae","SPECIES","41"
"Bixa orellana L.","Bixaceae","SPECIES","41"
"Citrus reticulata Blanco","Rutaceae","SPECIES","41"
"Solanum umbellatum Mill.","Solanaceae","SPECIES","40"
"Viburnum cornifolium Killip & A.C.Sm.","Viburnaceae","SPECIES","40"
"Vachellia farnesiana (L.) Wight & Arn.","Fabaceae","SPECIES","40"
"Hesperomeles ferruginea (Juss. ex Pers.) Benth.","Rosaceae","SPECIES","40"
"Cascabela thevetia (L.) Lippold","Apocynaceae","SPECIES","40"
"Lantana L.","Verbenaceae","GENUS","40"
"Cupania latifolia Kunth","Sapindaceae","SPECIES","40"
"Jamesonia alstonii A.F.Tryon","Pteridaceae","SPECIES","40"
"Guarea kunthiana A.Juss.","Meliaceae","SPECIES","40"
"Protium cranipyrenum Cuatrec.","Burseraceae","SPECIES","40"
"Passiflora emarginata Humb. & Bonpl.","Passifloraceae","SPECIES","40"
"Epidendrum melinanthum Schltr.","Orchidaceae","SPECIES","40"
"Persea Mill.","Lauraceae","GENUS","40"
"Chrysochlamys Poepp. & Endl.","Clusiaceae","GENUS","40"
"Turpinia occidentalis (Sw.) G.Don","Staphyleaceae","SPECIES","40"
"Cecropia peltata L.","Urticaceae","SPECIES","39"
"Clusia leptanthera Cuatrec.","Clusiaceae","SPECIES","39"
"Petiveria alliacea L.","Phytolaccaceae","SPECIES","39"
"Solanum deflexiflorum Bitter","Solanaceae","SPECIES","39"
"Pourouma bicolor subsp. chocoana (Standl.) C.C.Berg & Heusden","Urticaceae","SUBSPECIES","39"
"Artocarpus altilis (Parkinson) Fosberg","Moraceae","SPECIES","39"
"Tovomita weddeliana Planch. & Triana","Clusiaceae","SPECIES","39"
"Meliosma Blume","Sabiaceae","GENUS","39"
"Tournefortia scabrida Kunth","Heliotropiaceae","SPECIES","39"
"Mikania Willd.","Asteraceae","GENUS","39"
"Clusia minor L.","Clusiaceae","SPECIES","39"
"Piper holtonii C.DC.","Piperaceae","SPECIES","39"
"Phaseolus lunatus L.","Fabaceae","SPECIES","39"
"Psychotria carthagenensis Jacq.","Rubiaceae","SPECIES","39"
"Bactris maraja Mart.","Arecaceae","SPECIES","39"
"Ocotea tessmannii O.C.Schmidt","Lauraceae","SPECIES","39"
"Miconia lehmannii Cogn.","Melastomataceae","SPECIES","39"
"Xanthosoma Schott","Araceae","GENUS","39"
"Loranthaceae","Loranthaceae","FAMILY","38"
"Sloanea L.","Elaeocarpaceae","GENUS","38"
"Myrsine dependens (Ruiz & Pav.) Spreng.","Primulaceae","SPECIES","38"
"Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold","Ericaceae","SPECIES","38"
"Micropholis crotonoides (Pierre) Pierre","Sapotaceae","SPECIES","38"
"Pentacalia vaccinioides (Kunth) Cuatrec.","Asteraceae","SPECIES","38"
"Couma macrocarpa Barb.Rodr.","Apocynaceae","SPECIES","38"
"Rudgea colombiana Standl.","Rubiaceae","SPECIES","38"
"Passiflora maliformis L.","Passifloraceae","SPECIES","38"
"Heliconia huilensis Abalo & G.Morales","Heliconiaceae","SPECIES","38"
"Desmoncus cirrhiferus A.H.Gentry & Zardini","Arecaceae","SPECIES","38"
"Blechnum loxense (Kunth) Hook. ex Salomon","Blechnaceae","SPECIES","38"
"Casearia draganae M.H.Alford","Salicaceae","SPECIES","38"
"Passiflora arborea Spreng.","Passifloraceae","SPECIES","38"
"Ficus trianae Dugand","Moraceae","SPECIES","38"
"Solanum sycophanta Dunal","Solanaceae","SPECIES","38"
"Licania micrantha Miq.","Chrysobalanaceae","SPECIES","38"
"Tovomita Aubl.","Clusiaceae","GENUS","38"
"Hyeronima Allemão","Phyllanthaceae","GENUS","38"
"Triplaris americana L.","Polygonaceae","SPECIES","37"
"Casearia arborea (Rich.) Urb.","Salicaceae","SPECIES","37"
"Freziera reticulata Bonpl.","Pentaphylacaceae","SPECIES","37"
"Anthurium debile Croat & D.C.Bay","Araceae","SPECIES","37"
"Richeria tomentosa Huft","Phyllanthaceae","SPECIES","37"
"Attalea butyracea (Mutis ex L.f.) Wess.Boer","Arecaceae","SPECIES","37"
"Conostegia montana (Sw.) D.Don ex DC.","Melastomataceae","SPECIES","37"
"Philodendron cuneatum Engl.","Araceae","SPECIES","37"
"Columnea anisophylla DC.","Gesneriaceae","SPECIES","37"
"Marila Sw.","Calophyllaceae","GENUS","37"
"Iresine diffusa Humb. & Bonpl. ex Willd.","Amaranthaceae","SPECIES","37"
"Virola sebifera Aubl.","Myristicaceae","SPECIES","37"
"Perebea xanthochyma H.Karst.","Moraceae","SPECIES","37"
"Tibouchina grossa (L.fil.) Cogn.","Melastomataceae","SPECIES","37"
"Calophyllum brasiliense Cambess.","Calophyllaceae","SPECIES","37"
"Ziziphus Mill.","Rhamnaceae","GENUS","37"
"Solanum lycopersicum L.","Solanaceae","SPECIES","37"
"Pseudolmedia Trécul","Moraceae","GENUS","37"
"Pseudechinolaena polystachya (Kunth) Stapf","Poaceae","SPECIES","37"
"Anthurium phyllobaris Croat & D.C.Bay","Araceae","SPECIES","37"
"Miconia sessilis Gamba & Almeda","Melastomataceae","SPECIES","36"
"Philodendron chrysocarpum Croat & D.C.Bay","Araceae","SPECIES","36"
"Piper auritum Kunth","Piperaceae","SPECIES","36"
"Palicourea lehmannii (K.Schum. & K.Krause) Standl.","Rubiaceae","SPECIES","36"
"Hippobroma longiflora (L.) G.Don","Campanulaceae","SPECIES","36"
"Ouratea Aubl.","Ochnaceae","GENUS","36"
"Cremosperma Benth.","Gesneriaceae","GENUS","36"
"Bomarea Mirb.","Alstroemeriaceae","GENUS","36"
"Welfia regia T.Moore & Mast., 1869","Arecaceae","SPECIES","36"
"Rhynchospora Vahl","Cyperaceae","GENUS","36"
"Dacryodes occidentalis Cuatrec.","Burseraceae","SPECIES","36"
"Calea sessiliflora Less.","Asteraceae","SPECIES","36"
"Quercus humboldtii Bonpl.","Fagaceae","SPECIES","36"
"Vallea stipularis Mutis ex L.fil.","Elaeocarpaceae","SPECIES","36"
"Peperomia ciliaris C.DC.","Piperaceae","SPECIES","36"
"Viburnum pichinchense Benth.","Viburnaceae","SPECIES","36"
"Begonia L.","Begoniaceae","GENUS","36"
"Licania velata Cuatrec.","Chrysobalanaceae","SPECIES","36"
"Besleria solanoides Kunth","Gesneriaceae","SPECIES","36"
"Miconia goniostigma Triana","Melastomataceae","SPECIES","36"
"Passiflora sphaerocarpa Triana & Planch.","Passifloraceae","SPECIES","36"
"Macrolobium Schreb.","Fabaceae","GENUS","36"
"Apocynaceae","Apocynaceae","FAMILY","36"
"Guatteria cargadero Triana & Planch.","Annonaceae","SPECIES","36"
"Guatteria pittieri R.E.Fr.","Annonaceae","SPECIES","36"
"Gossypium hirsutum L.","Malvaceae","SPECIES","35"
"Pentacalia Cass.","Asteraceae","GENUS","35"
"Pausandra trianae (Müll.Arg.) Baill.","Euphorbiaceae","SPECIES","35"
"Opuntia pittieri Britton & Rose","Cactaceae","SPECIES","35"
"Kohleria Regel","Gesneriaceae","GENUS","35"
"Pilea Lindl.","Urticaceae","GENUS","35"
"Sapindaceae","Sapindaceae","FAMILY","35"
"Wettinia aequalis (O.F.Cook & Doyle) R.Bernal","Arecaceae","SPECIES","35"
"Tradescantia zanonia (L.) Sw.","Commelinaceae","SPECIES","35"
"Passiflora cisnana Harms","Passifloraceae","SPECIES","35"
"Protium ferrugineum (Engl.) Engl.","Burseraceae","SPECIES","35"
"Crescentia cujete L.","Bignoniaceae","SPECIES","35"
"Hedychium coronarium J.Koenig","Zingiberaceae","SPECIES","35"
"Solanum lepidotum Humb. & Bonpl. ex Dunal","Solanaceae","SPECIES","35"
"Drymonia serrulata (Jacq.) Mart.","Gesneriaceae","SPECIES","35"
"Selaginella diffusa (C.Presl) Spring","Selaginellaceae","SPECIES","35"
"Lantana trifolia L.","Verbenaceae","SPECIES","35"
"Guzmania calamifolia André ex Mez","Bromeliaceae","SPECIES","35"
"Coussarea cuatrecasasii Standl. ex Steyerm.","Rubiaceae","SPECIES","35"
"Guatteria crassipes R.E.Fr.","Annonaceae","SPECIES","35"
"Syzygium cumini (L.) Skeels","Myrtaceae","SPECIES","35"
"Guzmania scherzeriana Mez","Bromeliaceae","SPECIES","34"
"Coussarea latifolia Standl.","Rubiaceae","SPECIES","34"
"Notopleura macrophylla (Ruiz & Pav.) C.M.Taylor","Rubiaceae","SPECIES","34"
"Elleanthus C.Presl","Orchidaceae","GENUS","34"
"Chamaedorea deneversiana Grayum & Hodel","Arecaceae","SPECIES","34"
"Cyathea divergens Kunze","Cyatheaceae","SPECIES","34"
"Bauhinia Plum. ex L.","Fabaceae","GENUS","34"
"Otoba gracilipes (A.C.Sm.) A.H.Gentry","Myristicaceae","SPECIES","34"
"Vernonanthura patens (Kunth) H.Rob.","Asteraceae","SPECIES","34"
"Guzmania musaica (Linden & André) Mez","Bromeliaceae","SPECIES","34"
"Anthurium isidroense Croat & D.C.Bay","Araceae","SPECIES","34"
"Solanum americanum Mill.","Solanaceae","SPECIES","34"
"Chlorospatha Engl.","Araceae","GENUS","34"
"Stigmaphyllon bogotense Triana & Planch.","Malpighiaceae","SPECIES","34"
"Meteoridium remotifolium (Müll.Hal.) Manuel","Brachytheciaceae","SPECIES","34"
"Palicourea acanthacea C.M.Taylor","Rubiaceae","SPECIES","34"
"Philodendron discretivenium Croat & D.C.Bay","Araceae","SPECIES","34"
"Tibouchina lepidota (Bonpl.) Baill.","Melastomataceae","SPECIES","34"
"Palicourea diguana (Standl. ex Steyerm.) C.M.Taylor","Rubiaceae","SPECIES","34"
"Acalypha platyphylla Müll.Arg.","Euphorbiaceae","SPECIES","34"
"Eschweilera caudiculata R.Knuth","Lecythidaceae","SPECIES","34"
"Calathea G.Mey.","Marantaceae","GENUS","34"
"Meteoriaceae","Meteoriaceae","FAMILY","34"
"Philodendron squamipetiolatum Croat","Araceae","SPECIES","34"
"Quararibea asterolepis Pittier","Malvaceae","SPECIES","34"
"Psychotria allenii Standl.","Rubiaceae","SPECIES","34"
"Cinnamomum Schaeff.","Lauraceae","GENUS","34"
"Meteorium nigrescens (Sw. ex Hedw.) Dozy & Molk.","Meteoriaceae","SPECIES","34"
"Disterigma empetrifolium (Kunth) Nied. ex Drude","Ericaceae","SPECIES","34"
"Nectandra membranacea (Sw.) Griseb.","Lauraceae","SPECIES","33"
"Palicourea grandistipula (Standl. ex Steyerm.) C.M.Taylor","Rubiaceae","SPECIES","33"
"Verbesina nudipes S.F.Blake","Asteraceae","SPECIES","33"
"Chrysochlamys membranacea Planch. & Triana","Clusiaceae","SPECIES","33"
"Cecropia obtusifolia Bertol.","Urticaceae","SPECIES","33"
"Matisia castano Karst. & Triana","Malvaceae","SPECIES","33"
"Lasiacis nigra Davidse","Poaceae","SPECIES","33"
"Emilia fosbergii Nicolson","Asteraceae","SPECIES","33"
"Psidium L.","Myrtaceae","GENUS","33"
"Anthurium cuspidatum Mast.","Araceae","SPECIES","33"
"Alloplectus Mart.","Gesneriaceae","GENUS","33"
"Miconia smaragdina Naudin","Melastomataceae","SPECIES","33"
"Eryngium foetidum L.","Apiaceae","SPECIES","33"
"Sphyrospermum dissimile (S.F.Blake) Luteyn","Ericaceae","SPECIES","33"
"Roupala pachypoda Cuatrec.","Proteaceae","SPECIES","33"
"Anthurium trisectum Sodiro","Araceae","SPECIES","33"
"Diplostephium pittieri Cuatrec.","Asteraceae","SPECIES","33"
"Andesanthus lepidotus (Humb. & Bonpl.) P.J.F.Guim. & Michelang.","Melastomataceae","SPECIES","33"
"Lejeuneaceae","Lejeuneaceae","FAMILY","33"
"Clidemia hirta (L.) D.Don","Melastomataceae","SPECIES","33"
"Richardia scabra L.","Rubiaceae","SPECIES","33"
"Miconia spicellata Bonpl. ex Naudin","Melastomataceae","SPECIES","33"
"Polypodium L.","Polypodiaceae","GENUS","33"
"Phyllanthus acuminatus Vahl","Phyllanthaceae","SPECIES","33"
"Ficus brevibracteata W.C.Burger","Moraceae","SPECIES","33"
"Inga punctata Willd.","Fabaceae","SPECIES","33"
"Philodendron venulosum Croat & D.C.Bay","Araceae","SPECIES","33"
"Sida L.","Malvaceae","GENUS","32"
"Myristicaceae","Myristicaceae","FAMILY","32"
"Psychotria longicuspis Müll.Arg.","Rubiaceae","SPECIES","32"
"Disterigma acuminatum (Kunth) Nied.","Ericaceae","SPECIES","32"
"Myrcia fallax (A.Rich.) DC.","Myrtaceae","SPECIES","32"
"Philodendron bayae Croat","Araceae","SPECIES","32"
"Jatropha multifida L.","Euphorbiaceae","SPECIES","32"
"Lasiacis (Griseb.) Hitchc.","Poaceae","GENUS","32"
"Campyloneurum phyllitidis (L.) C.Presl","Polypodiaceae","SPECIES","32"
"Didymochlamys whitei Hook.f.","Rubiaceae","SPECIES","32"
"Anthurium caucanum Engl.","Araceae","SPECIES","32"
"Anthurium formosum Schott","Araceae","SPECIES","32"
"Acalypha villosa Jacq.","Euphorbiaceae","SPECIES","32"
"Tovomita stylosa Hemsl.","Clusiaceae","SPECIES","32"
"Serjania Mill.","Sapindaceae","GENUS","32"
"Anthurium monticola var. monticola","Araceae","VARIETY","32"
"Anthurium multinervium Engl.","Araceae","SPECIES","32"
"Passiflora tarminiana Coppens & V.E.Barney","Passifloraceae","SPECIES","32"
"Desmodium adscendens (Sw.) DC.","Fabaceae","SPECIES","32"
"Myrsine pellucida (Ruiz & Pav.) Spreng.","Primulaceae","SPECIES","32"
"Arachnothryx spectabilis (Steyerm.) Rova, Delprete & B.Bremer","Rubiaceae","SPECIES","32"
"Marila lactogena Cuatrec.","Calophyllaceae","SPECIES","32"
"Tetrorchidium ochroleucum Cuatrec.","Euphorbiaceae","SPECIES","32"
"Vernonia Schreb.","Asteraceae","GENUS","32"
"Talisia Aubl.","Sapindaceae","GENUS","32"
"Axinaea macrophylla (Naudin) Triana","Melastomataceae","SPECIES","32"
"Cespedesia spathulata (Ruiz & Pav.) Planch.","Ochnaceae","SPECIES","32"
"Rhynchospora nervosa (Vahl) Boeckeler","Cyperaceae","SPECIES","32"
"Plumeria pudica Jacq.","Apocynaceae","SPECIES","32"
"Trichomanes ankersii C.Parker ex Hook. & Grev.","Hymenophyllaceae","SPECIES","32"
"Bejaria resinosa Mutis","Ericaceae","SPECIES","32"
"Asplenium L.","Aspleniaceae","GENUS","31"
"Bignonia aequinoctialis L.","Bignoniaceae","SPECIES","31"
"Trichanthera gigantea Humb. & Bonpl. ex Steud., 1821","Acanthaceae","SPECIES","31"
"Leandra Raddi","Melastomataceae","GENUS","31"
"Dacryodes peruviana (Loes.) H.J.Lam","Burseraceae","SPECIES","31"
"Ocotea infrafoveolata van der Werff","Lauraceae","SPECIES","31"
"Passiflora tryphostemmatoides Harms","Passifloraceae","SPECIES","31"
"Ischnosiphon inflatus L.Andersson","Marantaceae","SPECIES","31"
"Anthurium incomptum Madison","Araceae","SPECIES","31"
"Pilea microphylla (L.) Liebm.","Urticaceae","SPECIES","31"
"Psychotria hebeclada DC.","Rubiaceae","SPECIES","31"
"Verbesina L.","Asteraceae","GENUS","31"
"Escallonia myrtilloides L.fil.","Escalloniaceae","SPECIES","31"
"Hydrangea peruviana Moric.","Hydrangeaceae","SPECIES","31"
"Tillandsia mima L.B.Sm.","Bromeliaceae","SPECIES","31"
"Cosmibuena grandiflora (Ruiz & Pav.) Rusby","Rubiaceae","SPECIES","31"
"Tradescantia zebrina Bosse","Commelinaceae","SPECIES","31"
"Palicourea tomentosa (Aubl.) Borhidi","Rubiaceae","SPECIES","31"
"Cucurbitaceae","Cucurbitaceae","FAMILY","31"
"Heliconia curtispatha Petersen","Heliconiaceae","SPECIES","31"
"Cybianthus occigranatensis (Cuatrec.) G.Agostini","Primulaceae","SPECIES","31"
"Stenospermation angustifolium Hemsl.","Araceae","SPECIES","31"
"Bignoniaceae","Bignoniaceae","FAMILY","31"
"Philodendron grandipes K.Krause","Araceae","SPECIES","31"
"Chusquea Kunth","Poaceae","GENUS","31"
"Glossoloma schultzei (Mansf.) J.L.Clark","Gesneriaceae","SPECIES","31"
